text,font_size,is_bold,is_italic,y_pos,x_pos,line_height,space_after_line,space_before_line,page,is_title_case,is_upper,ends_colon,starts_number,word_count,has_bullet_prefix,label
to enhance the ODL.,9.960000038146973,0,0,83.7,90.04060363769531,11.115364074707031,11.884635925292969,0.38463592529296875,10,0,0,0,0,4,0,other
The ongoing funding of the ODL will be based on a partnership model involving all the key participants,9.960000038146973,0,0,106.7,90.04060363769531,11.115364074707031,0.38463592529296875,11.884635925292969,10,0,0,0,0,18,0,other
"(i.e. government, libraries, donors, public and private sectors). All participants (i.e. beneficiaries) are",9.960000038146973,0,0,118.2,90.04060363769531,11.115364074707031,0.38463592529296875,0.38463592529296875,10,0,0,0,0,13,0,other
expected to make financial contributions to the ODL. It is important in achieving the full impact of the,9.960000038146973,0,0,129.7,90.0505599975586,11.1153564453125,0.3846435546875,0.38463592529296875,10,0,0,0,0,18,0,other
"ODL on Ontario’s economy, society and learning support that all library sectors are participants",9.960000038146973,0,0,141.2,90.0505599975586,11.1153564453125,0.48464355468752274,0.3846435546875,10,0,0,0,0,14,0,other
"(university, colleges, public libraries and schools).",9.960000038146973,0,0,152.8,90.0505599975586,11.1153564453125,6.3846435546875,0.48464355468752274,10,0,0,0,0,6,0,other
"The proposed funding model requires a continuing government investment, but also recognizes that as",9.960000038146973,0,0,170.3,90.0505599975586,11.115478515625,0.28452148437497726,6.3846435546875,10,0,0,0,0,14,0,other
the ODL matures a growing share of ODL funding will come from libraries and non-governmental,9.960000038146973,0,0,181.7,90.04060363769531,11.1153564453125,0.3846435546875,0.28452148437497726,10,0,0,0,0,15,0,other
sources. During the 3-year implementation phase (2004 – 2006) libraries will realign their budgets to,9.960000038146973,0,0,193.2,90.04060363769531,11.1153564453125,0.3846435546875,0.3846435546875,10,0,0,0,0,15,0,other
enable ongoing funding contributions to ODL. During the same period ODL must build the proposed,9.960000038146973,0,0,204.7,90.04060363769531,11.1153564453125,0.48464355468752274,0.3846435546875,10,0,0,0,0,15,0,other
endowment and secure public and private sector gifts and/or in-kind contributions. The following chart,9.960000038146973,0,0,216.3,90.04060363769531,11.1153564453125,0.3846435546875,0.48464355468752274,10,0,0,0,0,14,0,other
outlines the model. This model is based on these assumptions:,9.960000038146973,0,0,227.8,90.04060363769531,11.1153564453125,6.3846435546875,0.3846435546875,10,0,0,1,0,10,0,other
1. that ODL expenditures will increase by 50% over a 10 year period,9.960000038146973,0,0,245.3,108.03832244873047,11.1153564453125,6.284643554687477,6.3846435546875,10,0,0,0,1,13,0,other
2. that government funding will decrease from 70% to 45% during that 10 year period,9.960000038146973,0,0,262.7,108.03832244873047,11.1153564453125,6.3846435546875,6.284643554687477,10,0,0,0,1,15,0,other
"3. that library contributions, endowment and gifts/in-kind funding will increase from 30% to 55%",9.960000038146973,0,0,280.2,108.03832244873047,11.1153564453125,0.3846435546875,6.3846435546875,10,0,0,0,1,14,0,other
during the same period,9.960000038146973,0,0,291.7,126.0459976196289,11.1153564453125,17.8846435546875,0.3846435546875,10,0,0,0,0,4,0,other
OVERVIEW OF ODL FUNDING MODEL,9.960000038146973,1,0,320.7,245.80503845214844,11.1153564453125,12.284643554687534,17.8846435546875,10,0,1,0,0,5,0,other
Funding Source 2007 2017,12.0,1,0,344.1,114.40059661865234,13.391998291015625,0.9080017089843295,12.284643554687534,10,1,0,0,0,4,0,other
Government $35M (70%) $33.75M (45%),9.960000038146973,0,0,358.4,114.40059661865234,11.1153564453125,0.8846435546875,0.9080017089843295,10,1,0,0,0,5,0,other
Libraries $10M (20%) $22.5M (30%),9.960000038146973,0,0,370.4,114.40060424804688,11.1153564453125,0.8846435546875,0.8846435546875,10,1,0,0,0,5,0,other
Endowment $4.5M (9%) $15M (20%),9.960000038146973,0,0,382.4,114.41058349609375,11.1153564453125,0.8846435546875,0.8846435546875,10,1,0,0,0,5,0,other
Gifts/In-Kind $0.5M (1%) $3.75M (5%),9.960000038146973,0,0,394.4,114.41058349609375,11.1153564453125,0.7846435546875341,0.8846435546875,10,1,0,0,0,5,0,other
TOTAL ANNUAL,9.960000038146973,1,0,406.3,114.41061401367188,11.1153564453125,0.0,0.7846435546875341,10,0,1,0,0,2,0,other
$50M $75M,9.960000038146973,0,0,406.4,314.3277587890625,11.1153564453125,23.984643554687523,0.0,10,1,1,0,0,2,0,other
"While the private sector will be invited to participate in the ODL through the endowment, gifts and in-",9.960000038146973,0,0,441.5,90.0484619140625,11.1153564453125,0.3846435546875,23.984643554687523,10,0,0,0,0,18,0,other
"kind contributions, the ODL will also explore compatible commercial services which leverage the reach",9.960000038146973,0,0,453.0,90.0484619140625,11.1153564453125,0.3846435546875,0.3846435546875,10,0,0,0,0,14,0,other
of the ODL and help to offset operating costs.,9.960000038146973,0,0,464.5,90.0484619140625,11.1153564453125,11.984643554687523,0.3846435546875,10,0,0,0,0,9,0,other
A $50M budget leverages the consortium buying power of the province’s libraries to secure the best,9.960000038146973,0,0,487.6,90.0484619140625,11.1153564453125,0.28464355468747726,11.984643554687523,10,0,0,0,0,16,0,other
"prices for information resources, the widest accessibility and the most favourable contracts. A budget of",9.960000038146973,0,0,499.0,90.0484619140625,11.1153564453125,0.3846435546875,0.28464355468747726,10,0,0,0,0,15,0,other
this nature will ensure a core digital collection of sufficient scope and coverage to address a substantial,9.960000038146973,0,0,510.5,90.0484619140625,11.1153564453125,0.3846435546875,0.3846435546875,10,0,0,0,0,17,0,other
amount of the wide and diverse information and learning needs of the citizens of Ontario (an overview,9.960000038146973,0,0,522.0,90.0484619140625,11.1153564453125,0.3846435546875,0.3846435546875,10,0,0,0,0,17,0,other
of the nature of the ODL digital collection is appended). The proposed ODL expenditures in 2006,9.960000038146973,1,1,533.5,90.0484619140625,11.1153564453125,0.48464355468752274,0.3846435546875,10,0,0,0,0,16,0,other
represent an investment of $5.00 per citizen.,9.960000038146973,1,1,545.1,90.04847717285156,11.1153564453125,11.784643554687477,0.48464355468752274,10,0,0,0,0,7,0,other
It is important to recognize that every new dollar per citizen invested in the Ontario Digital Library has a,9.960000038146973,0,0,568.0,90.04847717285156,11.1153564453125,0.3846435546875,11.784643554687477,10,0,0,0,0,19,0,other
double benefit: it supports a province-wide library of high quality information resources and it,9.960000038146973,0,0,579.5,90.04847717285156,11.1153564453125,0.3846435546875,0.3846435546875,10,0,0,0,0,14,0,other
strengthens every local library in Ontario by allowing them to reinvest existing dollars in new resources,9.960000038146973,0,0,591.0,90.04847717285156,11.1153564453125,0.3846435546875,0.3846435546875,10,0,0,0,0,16,0,other
that enhance local services. This multiplier means that for every dollar invested in ODL the return,9.960000038146973,1,1,602.5,90.04847717285156,11.1153564453125,0.48464355468752274,0.3846435546875,10,0,0,0,0,16,0,other
on investment is worth $2 of value for Ontario.,9.960000038146973,1,1,614.1,90.04847717285156,11.1153564453125,105.78464355468748,0.48464355468752274,10,0,0,0,0,9,0,other
10,9.0,0,1,731.0,510.87750244140625,12.6810302734375,0.0,105.78464355468748,10,0,0,0,1,1,0,other
10,9.0,0,1,731.2,510.87750244140625,12.6810302734375,0.0,0.0,10,0,0,0,1,1,0,other
RFP: To Develop the Ontario Digital Library Business Plan March 2003,7.559999942779541,1,1,734.0,90.04060363769531,8.43695068359375,0.0,0.0,10,0,0,0,0,11,0,other
Appendix B: ODL Steering Committee Terms of Reference,12.0,0,0,92.5,96.04060363769531,16.907997131347656,27.392002868652355,0.0,11,0,0,0,0,8,0,other
1. Preamble,9.960000038146973,1,0,136.8,90.04060363769531,11.1153564453125,11.984643554687494,27.392002868652355,11,1,0,0,1,2,0,other
Implementation of the Ontario Digital Library (ODL) requires a detailed business plan to be developed,9.960000038146973,0,0,159.9,95.7974853515625,11.1153564453125,0.2846435546875057,11.984643554687494,11,0,0,0,0,15,0,other
and supported by its diverse stakeholder communities (see: www.odl.on.ca ). The business,9.960000038146973,0,0,171.3,95.7974853515625,11.1153564453125,0.4846435546874943,0.2846435546875057,11,0,0,0,0,12,0,other
"development planning and commitment process will be overseen by a Steering Committee, who are",9.960000038146973,0,0,182.9,95.79751586914062,11.1153564453125,0.3846435546875,0.4846435546874943,11,0,0,0,0,14,0,other
accountable to potential ODL funders including the Province of Ontario.,9.960000038146973,0,0,194.4,95.79751586914062,11.1153564453125,11.784643554687506,0.3846435546875,11,0,0,0,0,10,0,other
2. Terms of Reference,9.960000038146973,1,0,217.3,90.04063415527344,11.1153564453125,11.8846435546875,11.784643554687506,11,0,0,0,1,4,0,other
"In broad terms, the ODL Business Plan Steering Committee is responsible for development of the",9.960000038146973,0,0,240.3,95.79751586914062,11.1153564453125,0.4846435546874943,11.8846435546875,11,0,0,0,0,15,0,other
"business plan, securing sector support, and management of the planners and process. Specific",9.960000038146973,0,0,251.9,95.79751586914062,11.1153564453125,0.3846435546875,0.4846435546874943,11,0,0,0,0,13,0,other
responsibilities include:,9.960000038146973,0,0,263.4,95.79751586914062,11.1153564453125,11.8846435546875,0.3846435546875,11,0,0,1,0,2,0,other
"2.1 developing a detailed business plan for the three-year implementation phase of the ODL, including",9.960000038146973,0,0,286.4,95.79751586914062,11.1153564453125,0.2846435546875341,11.8846435546875,11,0,0,0,1,15,0,other
"governance, management, funding model and structure, organizational structure, marketing,",9.960000038146973,0,0,297.8,131.79295349121094,11.1153564453125,0.4846435546874659,0.2846435546875341,11,0,0,0,0,9,0,other
"staffing, and evaluation;",9.960000038146973,0,0,309.4,131.79295349121094,11.1153564453125,0.3846435546875,0.4846435546874659,11,0,0,0,0,3,0,other
"2.2 consulting with and reporting to stakeholder communities, to ensure open, consistent and two-way",9.960000038146973,0,0,320.9,95.79751586914062,11.1153564453125,0.3846435546875,0.3846435546875,11,0,0,0,1,14,0,other
"communication, and to ensure meaningful opportunities for stakeholder input into decision-",9.960000038146973,0,0,332.4,131.79295349121094,11.1153564453125,0.3846435546875,0.3846435546875,11,0,0,0,0,11,0,other
making;,9.960000038146973,0,0,343.9,131.79295349121094,11.1153564453125,0.48464355468752274,0.3846435546875,11,0,0,0,0,1,0,other
2.3 recruiting and managing the business planner(s);,9.960000038146973,0,0,355.5,95.79751586914062,11.1153564453125,0.28464355468747726,0.48464355468752274,11,0,0,0,1,7,0,other
"2.4 defining terms of reference and resource parameters for business planner(s), and authorizing",9.960000038146973,0,0,366.9,95.79751586914062,11.1153564453125,0.3846435546875,0.28464355468747726,11,0,0,0,1,13,0,other
expenditures;,9.960000038146973,0,0,378.4,131.79295349121094,11.1153564453125,0.3846435546875,0.3846435546875,11,0,0,0,0,1,0,other
2.5 serving as a focus group for business planner(s) to test ideas;,9.960000038146973,0,0,389.9,95.79751586914062,11.1153564453125,0.3846435546875,0.3846435546875,11,0,0,0,1,12,0,other
2.6 providing signoff for business planner(s) at key decision points of business plan development;,9.960000038146973,0,0,401.4,95.79751586914062,11.1153564453125,0.48464355468752274,0.3846435546875,11,0,0,0,1,14,0,other
"2.7 securing commitment from library, government, and institutional stakeholders for implementation",9.960000038146973,0,0,413.0,95.79751586914062,11.1153564453125,0.3846435546875,0.48464355468752274,11,0,0,0,1,11,0,other
of the business plan;,9.960000038146973,0,0,424.5,131.79295349121094,11.1153564453125,0.28464355468747726,0.3846435546875,11,0,0,0,0,4,0,other
2.8 presenting the business plan to funders,9.960000038146973,0,0,435.9,95.79751586914062,11.1153564453125,0.3846435546875,0.28464355468747726,11,0,0,0,1,7,0,other
2.9 undertaking advocacy efforts to promote the ODL to the broader communities including library,9.960000038146973,0,0,447.4,95.79751586914062,11.1153564453125,0.3846435546875,0.3846435546875,11,0,0,0,1,14,0,other
and education communities.,9.960000038146973,0,0,458.9,131.79295349121094,11.1153564453125,11.8846435546875,0.3846435546875,11,0,0,0,0,3,0,other
3. Membership,9.960000038146973,1,0,481.9,90.03067016601562,11.1153564453125,11.8846435546875,11.8846435546875,11,1,0,0,1,2,0,other
"Each of the four sectors, Schools, Colleges, Universities, and Public Libraries can appoint up to two",9.960000038146973,0,0,504.9,95.78755187988281,11.1153564453125,0.3846435546875,11.8846435546875,11,0,0,0,0,16,0,other
representatives to the steering committee,9.960000038146973,0,0,516.4,95.78755187988281,11.1153564453125,11.8846435546875,0.3846435546875,11,0,0,0,0,5,0,other
3.1 Schools:,9.960000038146973,0,0,539.4,95.78755187988281,11.1153564453125,0.48464355468752274,11.8846435546875,11,1,0,1,1,2,0,other
- Ontario School Library Association (OSLA) and The Association of Library Consultants and,9.960000038146973,0,0,551.0,126.02610778808594,11.1153564453125,0.18464355468745453,0.48464355468752274,11,0,0,0,0,13,1,other
Coordinators of Ontario (TALCO) ( Executive Council of OSLA to name representative in,9.960000038146973,0,1,562.3,126.02610778808594,11.1153564453125,0.3846435546875,0.18464355468745453,11,0,0,0,0,13,0,other
consultation with TALCO ),9.960000038146973,0,1,573.8,126.02609252929688,11.1153564453125,0.48464355468752274,0.3846435546875,11,0,0,0,0,4,0,other
3.2 Universities:,9.960000038146973,0,0,585.4,95.78753662109375,11.1153564453125,0.28464355468747726,0.48464355468752274,11,1,0,1,1,2,0,other
- Ontario Council of University Libraries (OCUL) ( OCUL to name ),9.960000038146973,0,1,596.8,126.02609252929688,11.1153564453125,0.5846435546875455,0.28464355468747726,11,0,0,0,0,12,1,other
3.3 Colleges:,9.960000038146973,0,0,608.5,95.78753662109375,11.1153564453125,0.28464355468747726,0.5846435546875455,11,1,0,1,1,2,0,other
"- Bibliocentre, and Heads of Libraries and Learning Resources (UAG and HLLR to name )",9.960000038146973,0,1,619.9,126.02609252929688,11.1153564453125,0.3846435546875,0.28464355468747726,11,0,0,0,0,15,1,other
3.4 Public libraries:,9.960000038146973,0,0,631.4,95.77761840820312,11.1153564453125,0.3846435546875,0.3846435546875,11,0,0,1,1,3,0,other
